Day,Price,Percent_Change,Warning
86,126.80193115799543,-2.3184756436127163,
87,125.90105945793206,-0.710455820220024,
88,128.49308600889066,2.058780571123542,
89,122.27640083455042,-4.838147613568955,
90,122.5121987159675,0.19284005728639197,
91,118.55109224400437,-3.2332343337879155,
92,118.71316998588934,0.13671551971143892,
93,127.12857127406541,7.088852306089,Moderate
94,119.40496676402401,-6.075427759972818,Moderate
95,120.07287390176558,0.5593629443082726,
96,121.89193211789606,1.5149618369413753,
97,125.05778931865107,2.5972655825103663,
98,131.68130345163485,5.296362720843284,Moderate
99,133.28115903883722,1.214945132882872,
100,141.76646216681604,6.366468591037888,Moderate
101,146.15753058577033,3.0973957816534448,
102,148.10355713508557,1.3314582844386802,
103,151.54533889881122,2.323902160288016,
104,150.39707311587352,-0.7577044541794975,
105,144.7671849623518,-3.7433495458945365,
106,151.02665726693772,4.323819867198342,
107,144.52105343727538,-4.3075864535383035,
108,145.38410294431083,0.5971790867204119,
109,142.7662431765778,-1.800650631476397,
110,149.55913305025626,4.758050448436046,
111,144.00533466383484,-3.7134464964805436,
112,145.21926450236484,0.8429756032050983,
113,142.50642551413517,-1.8680985594617727,
114,139.98677756905138,-1.768094270832632,
115,143.55476936238782,2.548806291063066,
116,147.0554763821883,2.438586356516881,
117,149.83318746097956,1.8888865257708387,
118,149.73923488757967,-0.0627047818924309,
119,140.73110783409044,-6.015876239952944,Moderate
120,139.8120723275457,-0.6530436096816583,
121,122.22551064644685,-12.578714690601123,High
122,127.0123950617234,3.9164364214629765,
123,127.0924275086616,0.063011524898271,
124,128.32840016829314,0.9724990574653258,
125,127.82736866949253,-0.39042916310305653,
126,123.96947202810613,-3.018052144499106,
127,119.4538023900111,-3.6425658383631987,
128,119.409914682504,-0.03674031854074,
129,116.19568264407519,-2.6917631144574905,
130,113.3181063350129,-2.4764915903775386,
131,112.22554128564286,-0.9641575249589751,
132,113.05028646682979,0.7348997133261648,
133,111.33098433088648,-1.5208295261133875,
134,120.42419816531648,8.167729665808121,Moderate
135,115.33941727103569,-4.222391323129671,
136,112.85346913640572,-2.1553326637573034,
137,108.71009793370064,-3.671461085256489,
138,108.64808031899777,-0.05704862370806696,
139,105.3803935910581,-3.007588093913427,
140,106.40063985828512,0.9681556810142711,
141,103.76010280714891,-2.4816928306569674,
142,94.43649546848118,-8.985734484088571,Moderate
143,74.87163111411833,-20.71748242806486,High
144,75.37497620312504,0.6722774454312574,
145,75.40345076040309,0.03777720234539039,
146,78.68608782770251,4.353430823385129,
147,83.60427122310465,6.250384955179622,Moderate
148,89.09657757372106,6.56940879965302,Moderate
149,86.93607924720554,-2.4248948560654515,
150,101.45300856797778,16.698394321985568,High
151,101.91074563121603,0.4511813594286318,
152,104.81649769167271,2.8512715145581513,
153,103.00242707091103,-1.7307109669872145,
154,98.92281033222886,-3.960699621061925,
155,104.3580017760061,5.494376297563064,Moderate
156,108.05052220239385,3.5383203621638604,
157,106.52968197595699,-1.407526956314109,
158,106.16362517730688,-0.3436195357578553,
159,110.10595718678809,3.7134489359203826,
160,121.97012479194825,10.775227706374979,High
161,122.14203165847681,0.14094178129422374,
162,118.22999180993024,-3.2028612881477847,
163,117.72498604949115,-0.42713845506388015,
164,112.30687896904581,-4.602342512206869,
165,116.61163585500113,3.8330304656955194,
166,120.73722906878751,3.5378915521914855,
167,120.9817888994792,0.20255544423033456,
168,123.32415100628455,1.9361278487554534,
169,128.38771075247715,4.105894672597055,
170,132.46437165860667,3.1752734605487554,
171,125.47526202920011,-5.276218459269344,Moderate
172,131.13052137239507,4.507071156288078,
173,150.4287808097758,14.716832691129135,High
174,140.28278515450972,-6.744717068535011,Moderate
175,140.04901357720547,-0.16664309668985577,
176,134.56832357358783,-3.913408501514559,
177,137.27182494076712,2.0090176464901077,
178,138.78153324862106,1.0997947382905382,
179,134.86839451414417,-2.819639358982051,
180,130.88009583514267,-2.9571781390066443,
181,132.85918552283303,1.512139546553537,
182,132.4325865293397,-0.3210910798636668,
183,128.31959197606054,-3.1057269672581267,
184,144.80091987217892,12.843968440293319,High
185,145.73045450943337,0.6419397322026565,
186,148.41553827969,1.8425001001302732,
187,151.7883157158206,2.2725231301419235,
188,144.8886667362571,-4.545573186595653,
189,150.83000444244115,4.1006228023335645,
190,153.4388671214118,1.7296708891672896,
191,154.87160325454752,0.9337504636306004,
192,147.40781573972777,-4.819338960772712,
193,148.30757964409727,0.6103909076016656,
194,145.4308298583319,-1.9397186527275956,
195,140.71211714741398,-3.2446440108431895,
196,140.67846173024643,-0.02391792394985659,
197,146.92434967741872,4.439832416670075,
198,142.35244817702417,-3.1117384629793743,
199,141.53959287278477,-0.5710160342508264,
200,135.60101232268158,-4.195702721457417,
201,137.89118827473465,1.6889077100717076,
202,135.44061121053372,-1.7771817727166073,
203,131.9300280727629,-2.5919723090394586,
204,133.00046937129105,0.8113704773395236,
205,132.8000186071792,-0.15071432834741216,
206,130.50216130423232,-1.7303139917050125,
207,133.45956693224775,2.2661736774772567,
208,126.77562375666179,-5.008215843364116,Moderate
209,128.84216857606697,1.630080577139803,
210,122.5512856616736,-4.88262731364949,
211,122.72807182270337,0.14425483998414812,
212,122.48477643447085,-0.19823939594194595,
213,118.03484497987803,-3.6330485992873696,
214,121.5981734520778,3.0188784276433234,
215,119.49370352367673,-1.730675608569443,
216,103.40960864996038,-13.460202838662049,High
217,114.61309928342831,10.834090545097741,High
218,115.88924464842853,1.1134376201139329,
219,113.78938303640844,-1.8119555601474602,
220,117.77581904592608,3.503346184979428,
221,118.67475774199076,0.7632625299036411,
222,120.07910311511738,1.1833564271348962,
223,118.56255994864895,-1.2629534424607902,
224,122.83512987838039,3.6036417664918385,
225,121.33135013502226,-1.224226119064653,
226,121.39839193945328,0.055255137568654966,
227,127.50389575637884,5.029311936825853,Moderate
228,108.86635206541753,-14.617234697339743,High
229,111.38399051319777,2.3125955816609034,
230,112.51508293243106,1.0154892224832457,
231,111.11329831022951,-1.245863741702402,
232,109.5820651703494,-1.3780826986207306,
233,106.78823413796904,-2.549533108394375,
234,108.32271643134412,1.4369394772391741,
235,109.40701199979063,1.0009863158608523,
236,108.52122569126809,-0.8096248058801159,
237,105.33472654830301,-2.9362911473469144,
238,108.08271760227647,2.6088177603169838,
239,112.47834831820157,4.066913576414843,
240,104.7669130659806,-6.855928600947525,Moderate
241,109.46899139571987,4.488132934467548,
242,117.50101146810205,7.337255938850484,Moderate
243,117.95652005565783,0.3876635459256761,
244,119.65866530836708,1.4430276952101417,
245,120.46235521424028,0.671652072837392,
246,147.14987506504633,22.154240470678776,High
247,144.89311537750208,-1.53364702929355,
248,145.13534006187152,0.16717473686609363,
249,149.89951580565443,3.282574555412854,
250,147.59033024122797,-1.5404890082635903,
251,140.26310496015094,-4.964570015597292,
252,138.85015882453462,-1.0073540978703832,
253,145.8024759405746,5.00706457586817,Moderate
254,134.00609344441622,-8.090659928824717,Moderate
255,133.78781815573208,-0.1628845995534367,
256,110.51853193652627,-17.392679348518737,High
257,106.84978336701047,-3.3195777262250092,
258,106.89443362171109,0.04178787573883014,
259,106.81706849603015,-0.07237526133000438,
260,106.71211024678621,-0.09825981064799372,
261,104.97241012414439,-1.630274313401292,
262,96.62404942554372,-7.952909425179033,Moderate
263,99.78802378579798,3.2745205557673795,
264,95.57443947165925,-4.222535084153467,
265,93.34425765381323,-2.333450062772624,
266,95.96446380414511,2.8070351794423853,
267,99.6251868908014,3.814665284982466,
268,98.05752400411734,-1.573560798839324,
269,99.49712973765568,1.4681236836837641,
270,101.61928402349436,2.132879904610485,
271,102.97365561242789,1.3327899344581118,
272,104.80586975286792,1.779303773905161,
273,103.83260123883174,-0.9286393179419705,
274,104.84849844031015,0.9783990667263431,
275,100.9131770444416,-3.7533407291559073,
276,98.78085025812528,-2.1130310716282796,
277,94.60698012581166,-4.225383889090684,
278,80.92003898148509,-14.467157841974442,High
279,85.03835844505765,5.089369104870123,Moderate
280,84.94234664561434,-0.11290410727454736,
281,87.75385817312451,3.30990564604956,
282,88.56418195630823,0.9234053066761838,
283,84.02039201521318,-5.13050517796988,Moderate
284,84.06685680368926,0.055301799196172396,
285,68.7485070352536,-18.22162782201633,High
286,69.15242910219072,0.5875357652930457,
287,67.12272347800462,-2.935118332845099,
288,67.63828586975953,0.7680892029416242,
289,60.849379777371134,-10.037075903225478,High
290,57.48889812063087,-5.522622693994938,Moderate
291,55.282054024285635,-3.838730900207099,
292,55.591799535198525,0.5603002934312373,
293,54.33200663876764,-2.2661487970599636,
294,52.74137207698683,-2.9276197589320097,
295,57.86138423017578,9.70777200432944,Moderate
296,56.371411150395,-2.5750733405436432,
297,57.55573483474043,2.100929638226967,
298,61.97616123991395,7.680253614806376,Moderate
299,61.797558524893205,-0.2881796991739516,
300,61.732692426217696,-0.10496547149088098,
301,65.01218115585283,5.312401906906539,Moderate
302,66.24560735072805,1.897223217166566,
303,68.17843115664333,2.917663348880195,
304,68.02618852399381,-0.22330028730014329,
305,69.29284723758076,1.8620162926520356,
306,70.45653145738703,1.6793713437931235,
307,72.74097329304433,3.2423421766638594,
308,73.6784987151682,1.2888546573977644,
309,74.1375622249223,0.6230630614893373,
310,84.31863506602613,13.732678193836435,High
311,86.98264739929377,3.159458559998707,
312,87.05654361907006,0.08495512839137298,
313,87.13425761874845,0.08926841848724276,
314,85.9984724322846,-1.3034886822969494,
315,85.20082252217614,-0.927516370405923,
316,84.72317398851756,-0.5606149324840826,
317,83.60551165976803,-1.3191931748225194,
318,84.27531788327433,0.8011507976077858,
319,86.5245354262718,2.668892386870314,
320,86.7381229446241,0.24685196782627816,
321,89.51065597764918,3.196441125196059,
322,88.12157112270481,-1.5518653503011182,
323,105.01899420119169,19.175126888010286,High
324,103.61540739984358,-1.336507564202305,
325,108.13319814099835,4.360153431353098,
326,103.77180613598526,-4.033351533102836,
327,100.91190098507515,-2.755955839452595,
328,100.80689744742554,-0.10405466216034664,
329,90.15443069025116,-10.56720028778788,High
330,92.81666145376073,2.9529671954297454,
331,92.22080955047991,-0.64196653267653,
332,92.68132027226609,0.49935662463915786,
333,94.05055127180674,1.4773537920244495,
334,92.29234997090515,-1.8694215792742996,
335,74.4312659357102,-19.352724294944913,High
336,77.60316381905838,4.2615127439695755,
337,76.27441227506955,-1.712238881248429,
338,76.73874729964498,0.6087690625538933,
339,73.2492581612941,-4.547232344991681,
340,83.29287203647777,13.71155712330594,High
341,82.32408874387505,-1.163104679807958,
342,83.95051045823371,1.9756328180184912,
343,89.0132413728805,6.030613616299041,Moderate
344,88.92477919590945,-0.09938091862139453,
345,93.71219904893752,5.383673590553362,Moderate
346,93.66602827776563,-0.049268688218251366,
347,97.00539061644248,3.5651798203442553,
348,98.98980512571933,2.045674468878933,
349,104.47396107468478,5.540121977208101,Moderate
350,107.04553177851135,2.461446543592083,
351,108.67457433103066,1.5218220933219007,
352,108.12972974378707,-0.5013542409505578,
353,108.60565308169957,0.44014105929996994,
354,108.69930858972617,0.08623446880444696,
355,117.95226366883422,8.512432322851593,Moderate
356,113.14032036605781,-4.0795684229397615,
357,115.67326139209679,2.2387606980816654,
358,116.53867211308074,0.748151051132262,
359,128.2359331569838,10.03723556464835,High
360,126.51846822234785,-1.3393008436515808,
361,127.25514728031126,0.582269978694927,
362,131.81742232343137,3.5851398867745354,
363,150.75958334448651,14.369998052744549,High
364,148.23169859998265,-1.676765541814762,
365,149.9091413091696,1.131635625193561,
366,156.94973219681134,4.6965720877030215,
367,142.4284539793563,-9.252184131952312,Moderate
368,136.2413025440492,-4.344041701248735,
369,127.25425691690317,-6.596417869860249,Moderate
370,128.1849972769061,0.7314021413135974,
371,126.01580474455766,-1.692235892210181,
372,128.47387348514724,1.950603533875972,
373,128.09162826386805,-0.29752759133815365,
374,127.91645265203687,-0.1367580490664988,
375,128.85026622646663,0.7300183479680644,
376,124.01243058647091,-3.7546182725713306,
377,129.38377331884607,4.331293812219772,
378,130.71406627463676,1.0281760391331218,
379,132.5051883914254,1.370259657461359,
380,133.28639062985133,0.5895635091044182,
381,136.12140718361056,2.1270112727655333,
382,133.35926302467647,-2.0291769061778098,
383,140.5644256912063,5.402821298732441,Moderate
384,144.10936302144484,2.521930646966175,
385,141.2878862429512,-1.957871937907163,
386,139.37072412952026,-1.356918957747233,
387,129.2361896208747,-7.271637979886869,Moderate
388,112.15229255764939,-13.219127794886543,High
389,111.99176441847865,-0.1431340684259541,
390,117.04281127163807,4.510194905301446,
391,120.12347974141909,2.632086871727024,
392,119.2327255223666,-0.7415321475617853,
393,116.79328030280362,-2.0459527439933956,
394,123.09201149561092,5.393059580548565,Moderate
395,125.45849060098968,1.9225285838010198,
396,107.21872312893453,-14.538487897216312,High
397,110.19286441425187,2.7739010487383142,
398,112.50104122208865,2.0946699408407765,
399,113.8290666890573,1.1804561562652527,
400,118.32779879764306,3.952182196902987,
401,119.02924458563912,0.5927988140771889,
402,116.70311079924772,-1.9542540108433482,
403,115.00898133607289,-1.4516575021629619,
404,116.81290464263222,1.5685064641064894,
405,114.80243772702558,-1.721100011815735,
406,114.93332448510004,0.1140104345046078,
407,115.34719246776264,0.36009398015477423,
408,114.45656263779694,-0.7721296122700338,
409,108.72715071075092,-5.005752221632765,Moderate
410,104.72893047143134,-3.6772969890070284,
411,100.1280580210232,-4.393124640629464,
412,105.18631030882824,5.051783074373617,Moderate
413,103.73826003472912,-1.3766527886068247,
414,105.76838524635276,1.9569686352402638,
415,100.76641165757559,-4.729176470952757,
416,107.57450329149238,6.756310482754957,Moderate
417,108.85185434680878,1.187410600312222,
418,108.76840610640292,-0.07666221297433218,
419,112.5950820929899,3.5181870577780883,
420,116.47544314316013,3.4462971011163024,
421,110.39642514339691,-5.219141336334299,Moderate
422,106.10857894482794,-3.884044427162725,
423,109.80378936912268,3.482480362135565,
424,110.05684941147022,0.2304656731807686,
425,105.82078695106196,-3.848976672565707,
426,110.58513441314497,4.502279371902929,
427,113.40579098212295,2.550665226340487,
428,112.31153266039647,-0.9649051536521513,
429,119.30881512988964,6.230243950682524,Moderate
430,118.38163478529248,-0.7771264374621056,
431,119.16026817365596,0.6577315727863464,
432,121.77931581592925,2.197920231646733,
433,121.48442751891051,-0.24214974032574776,
434,124.82401380833947,2.748983024107443,
435,126.12151627733712,1.0394654276939752,
436,130.3144871921199,3.32454845021255,
437,126.24904296347762,-3.1197177813765964,
438,123.88653593393256,-1.8713068820874201,
439,131.0002173569173,5.742094061600356,Moderate
440,131.59136463496924,0.45125671543073675,
441,133.03213612556155,1.0948830073986837,
442,137.4442504176697,3.316577798873954,
443,142.33876513479382,3.561090916681131,
444,143.63106788703735,0.9079063957170952,
445,140.38094451244683,-2.2628275500580886,
446,141.7343173953708,0.964071646350817,
447,143.52833689826514,1.2657622627058496,
448,148.65001853021272,3.568411466773913,
449,143.17550079617428,-3.6828234454109765,
450,142.5309722815549,-0.45016676109757015,
451,143.06792830182394,0.37672936041461824,
452,149.9116043836949,4.783515189674925,
453,146.10252434637357,-2.540884044954983,
454,153.29960114370172,4.926045480409114,
455,157.9437378544313,3.029451268027894,
456,146.10077342377554,-7.498217144620711,Moderate
457,156.14202787552438,6.872827717772223,Moderate
458,160.93201450251047,3.067711296028919,
459,172.71104259169627,7.319257219017827,Moderate
460,158.92192703092385,-7.983922367587737,Moderate
461,132.3092900343693,-16.745730116509428,High
462,129.31659445044914,-2.2618937666000316,
463,128.22771609782328,-0.8420252306003184,
464,128.9197385820763,0.5396824534604328,
465,134.30343570791223,4.176006859033787,
466,130.34489273315504,-2.9474621806149237,
467,129.46649921793485,-0.6738994499910667,
468,127.13079030977582,-1.8041029318536461,
469,128.35041421020568,0.9593458024276025,
470,129.21259836584724,0.6717424021939866,
471,134.50052225063197,4.092421289921533,
472,134.69767339991228,0.14658021097710972,
473,134.86170159084818,0.12177507361164075,
474,129.8292162167132,-3.7315897061738434,
475,127.13043605444332,-2.0787155933877255,
476,124.56180135228225,-2.0204718727316107,
477,125.60436181468329,0.8369824866714115,
478,127.99251603455458,1.901330642796295,
479,129.5814116630239,1.2413972923544847,
480,133.3284361618277,2.891637350384735,
481,142.17020340888544,6.631569004774063,Moderate
482,138.7424461048013,-2.4110237039091875,
483,156.24452329745992,12.614796469306988,High
484,158.91153799660867,1.7069492375558326,
485,166.67466835210388,4.88518986938562,
486,163.76612414952973,-1.7450427418459258,
487,158.78064084732316,-3.044270192078602,
488,159.89426115417945,0.7013577353722322,
489,152.43089761069743,-4.667686938610894,
490,158.04493820544317,3.683006977419878,
491,152.30960900394854,-3.6289230560736185,
492,152.88356806855938,0.37683706784117366,
493,152.6277828011533,-0.167307232973124,
494,153.4032578131334,0.5080824721082289,
495,146.89720552984704,-4.2411434907149275,
496,151.70651774229918,3.2739303617828064,
497,154.47882443670665,1.8274143627215356,
498,160.10076163529635,3.6392930999375572,
499,160.78143120960692,0.42515074091971083,
500,161.42555814348455,0.40062271434684327,
501,160.6871822903513,-0.45740950914162637,
502,130.39401929098017,-18.85225851097031,High
503,125.18647482817012,-3.9936988606733337,
504,121.04267755206925,-3.310099818521617,
505,113.22492829664033,-6.45867177885745,Moderate
506,113.50288199426356,0.24548807564268582,
507,113.16615417516532,-0.29666895957343176,
508,110.89799735676756,-2.004271360929144,
509,114.19846265246865,2.976127048609567,
510,114.2950099978883,0.084543472107379,
511,114.2637423235097,-0.027356989932614262,
512,114.17795210455381,-0.0750808762354338,
513,116.97907854483807,2.453298897600864,
514,113.24119809927585,-3.195340989226114,
515,112.20427776295726,-0.9156741130639912,
516,112.39496868020942,0.16994977469131367,
517,114.18101269629118,1.5890782630701983,
518,110.96338470046032,-2.8180061814562674,
519,110.48373141417773,-0.43226266716485107,
520,90.24998745088091,-18.313776792571602,High
521,94.28612790518315,4.472178410549854,
522,92.55106704542311,-1.840207990622833,
523,92.06006148406269,-0.5305239334727929,
524,93.26679812721017,1.3108145092390444,
525,96.59823109975254,3.571938824359022,
526,92.63708916790668,-4.100636095246268,
527,92.0124407905969,-0.6742962056780488,
528,90.42105691723599,-1.7295312021801568,
529,83.39251344004597,-7.773126876434732,Moderate
530,79.69260885377689,-4.436734706322387,
531,80.1309817647695,0.550079759337474,
532,80.09417796742243,-0.045929547518985814,
533,81.48611426134437,1.7378744988032713,
534,81.41936603655358,-0.08191361852979417,
535,79.13978346945454,-2.7998038772195977,
536,75.882624687662,-4.11570342879407,
537,84.11035258734681,10.842703363979167,High
538,82.42207426868879,-2.007218215979756,
539,84.9934073099963,3.119714062188228,
540,90.49411657989457,6.471924639796511,Moderate
541,88.84970747420118,-1.8171447690100262,
542,88.9350142526748,0.09601244719730229,
543,86.92485738155106,-2.260253611038565,
544,85.9721916691647,-1.0959646539363321,
545,86.44851278876483,0.5540409175947225,
546,82.95480086071015,-4.041378868589096,
547,80.5367993883665,-2.914842115531957,
548,83.4015839175079,3.5571124639889984,
549,71.26142136844314,-14.556273368947693,High
550,73.39081458368128,2.9881430574174583,
551,71.72456034299002,-2.2703852657083856,
552,74.58248456921778,3.9845824255471785,
553,62.16206872786597,-16.653261034532573,High
554,60.961995993930216,-1.9305546911404292,
555,62.6588855790631,2.7835203842437206,
556,63.67075655180798,1.6148882371489037,
557,65.71937715902439,3.217522011929397,
558,63.65945087459185,-3.134427582063104,
559,59.9041354534925,-5.899069768128006,Moderate
560,59.50651524238676,-0.6637608707573128,
561,59.012349396912704,-0.8304398996667572,
562,58.716482047939465,-0.5013651413592335,
563,59.214245065638075,0.8477398514648904,
564,60.391805482406866,1.9886438060022327,
565,74.22588388363432,22.9072111534363,High
566,75.1158996285287,1.1990638552579203,
567,73.64808185683617,-1.954070681375497,
568,74.33043062659563,0.9264990377968907,
569,78.12622172220854,5.106644833905705,Moderate
570,79.89189375789796,2.2600248633136033,
571,80.80543771359757,1.1434751546483435,
572,80.29873123967799,-0.6270697718580798,
573,78.24985983868595,-2.5515613626278966,
574,75.44252937905459,-3.587649186105557,
575,76.44878787483071,1.3338080046604306,
576,74.64865213562662,-2.3546949392467154,
577,76.10044995339693,1.9448413015315857,
578,77.7496563444561,2.167144073483307,
579,76.88002686098744,-1.1184994562753015,
580,77.3982398935192,0.6740541772556563,
581,79.56366656135351,2.7977724956192773,
582,75.92206225236316,-4.5769689437102805,
583,78.79780191934044,3.7877523102815447,
584,77.4639578039664,-1.6927427959721575,
585,77.89284003487205,0.5536539095911008,
586,80.28585419013423,3.072187577434393,
587,81.71300015755297,1.7775808476035548,
588,81.2958112749372,-0.5105538675747812,
589,80.19044501605866,-1.35968414798181,
590,77.443868272088,-3.425067342400512,
591,76.99393614246493,-0.5809783778391475,
592,95.8376243166234,24.474249685444384,High
593,97.65128911379033,1.892435053664343,
594,101.22835454637311,3.6631010865760594,
595,102.99609832759361,1.7462931104058388,
596,108.81924942177993,5.6537589178038195,Moderate
597,113.85728749442791,4.6297305848165715,
598,105.17189117871365,-7.6283183157154655,Moderate
599,99.59218780337977,-5.305318096688549,Moderate
600,101.1267045514596,1.5408003197091569,
601,99.51059613865546,-1.5981025189857334,
602,99.42845540052684,-0.08254471515189987,
603,104.71482256566655,5.316754790009237,Moderate
604,101.57844994216414,-2.995156317564873,
605,102.498116543827,0.9053756994583884,
606,102.19014841772555,-0.30046222943985734,
607,101.56574489494419,-0.6110212505308965,
608,104.34941198758266,2.740753878699742,
609,101.83507445085372,-2.4095368520410387,
610,94.42889382910417,-7.27272078081882,Moderate
611,96.93327669529675,2.652136189083154,
612,97.12808558715999,0.20097215167460547,
613,98.63145124200807,1.5478176531122934,
614,100.98163558264915,2.3827940388654767,
615,95.72496706503539,-5.205568801974303,Moderate
616,91.08671386853801,-4.845395447716527,
617,94.26948227786399,3.4942180633715125,
618,94.83670890937941,0.6017075916928238,
619,98.10469848788578,3.4459120482861483,
620,98.62399085532195,0.5293246658316653,
621,97.53805834795989,-1.1010835172499567,
622,98.81549421746902,1.3096794124729971,
623,101.49517725933867,2.7118045232585875,
624,101.55849109073051,0.06238112302623389,
625,99.34044468410518,-2.1840088236874,
626,97.41533361997814,-1.937892537373609,
627,95.07972694135051,-2.3975760199507645,
628,96.00127561339897,0.9692378193480788,
629,95.27448787011001,-0.7570605063788594,
630,97.79862282263349,2.6493293314414856,
631,97.5702517024667,-0.23351159103840446,
632,107.07886422994247,9.745401248396469,Moderate
633,110.76809209505863,3.4453371275902533,
634,113.82272915350269,2.757686803725612,
635,111.5412296549881,-2.0044322566169837,
636,111.7682902674809,0.20356653158219995,
637,114.62768193708669,2.558321025366661,
638,113.47644632841396,-1.0043259963196216,
639,112.10230853317513,-1.2109453897259925,
640,119.03872267880585,6.1875747577294415,Moderate
641,115.2263900428935,-3.202598742762819,
642,114.95108634255638,-0.2389241737371428,
643,116.51110522484561,1.3571153887492082,
644,115.85697367028047,-0.56143279501365,
645,119.2830844949451,2.957189987039599,
646,121.35729747824034,1.7388995196407242,
647,122.54343029350366,0.9773889497465049,
648,123.16274387058378,0.5053829288088396,
649,128.03111170466167,3.952792606823885,
650,119.88120845678009,-6.365564697025783,Moderate
651,117.69521542659562,-1.8234659612832993,
652,120.66332407993653,2.521860079513649,
653,122.64244477169441,1.6402007046041334,
654,128.5858534851332,4.8461270684083235,
655,127.34247790625516,-0.966961407634015,
656,128.88483760951854,1.211190271009821,
657,128.79128420550182,-0.07258681917274856,
658,126.99612445400734,-1.3938518918951814,
659,127.76251935477792,0.6034789676185204,
660,131.10209348968232,2.6138918923717336,
661,125.80827087343467,-4.0379390407402465,
662,127.74788661205086,1.5417235489767478,
663,128.43612240555515,0.5387453458187919,
664,130.01518798111567,1.2294559707855424,
665,129.0741732016023,-0.7237729638556178,
666,133.36103886327308,3.321242007860925,
667,132.87941415074042,-0.36114349186080474,
668,143.4967188868456,7.990180272815439,Moderate
669,143.1069820180245,-0.27159984691247363,
670,145.30985268501234,1.539317394528239,
671,116.16305344013838,-20.058377808733574,High
672,112.90315096207098,-2.8063161061337882,
673,116.58147504620955,3.257946348525098,
674,117.86604194907218,1.1018619402040297,
675,124.36582497984918,5.514551030385362,Moderate
676,127.35038801697836,2.399825705826153,
677,121.17525452276762,-4.848931825309766,
678,124.6298674527371,2.8509227759207167,
679,131.02567298937004,5.131840117745767,Moderate
680,131.30103194385802,0.21015648933955244,
681,135.877706547627,3.485634907824564,
682,139.85293506859256,2.925592889347284,
683,141.95531978094797,1.5032825098195257,
